SiteName,Latitude,Longitude,Elevation,Year,JulianDay,AphidCount,PrecipMM,Aphids_DD,Pea_DD,Vetch_DD
2011-Site-10,47.18751,-117.3334,724,2011,193,0,355.08,1014.44,1526.02,1294.73
2011-Site-10,47.18751,-117.3334,724,2011,195,0,360.11,1047.89,1568.47,1333.58
2011-Site-10,47.18751,-117.3334,724,2011,200,0,360.11,1160.02,1703.1,1459.21
2011-Site-10,47.18751,-117.3334,724,2011,202,0,360.11,1194.91,1746.99,1499.5
2011-Site-10,47.18751,-117.3334,724,2011,207,0,360.11,1305.45,1880.03,1623.54
2011-Site-10,47.18751,-117.3334,724,2011,209,0,360.11,1345.95,1929.53,1669.44
2011-Site-09,46.58212,-116.83175,848,2011,146,0,626.74,253.11,545.3,405.54
2011-Site-09,46.58212,-116.83175,848,2011,148,0,630.44,261.45,562.64,419.28
2011-Site-09,46.58212,-116.83175,848,2011,153,0,645.76,300.64,624.33,471.97
2011-Site-09,46.58212,-116.83175,848,2011,158,0,649.88,378.6,724.79,563.43
2011-Site-09,46.58212,-116.83175,848,2011,160,0,649.88,395.67,750.86,585.9
2011-Site-09,46.58212,-116.83175,848,2011,165,0,654.48,472.86,850.55,676.59
2011-Site-09,46.58212,-116.83175,848,2011,167,0,657.81,489.99,876.68,699.12
2011-Site-09,46.58212,-116.83175,848,2011,172,1,663.05,566.33,975.52,788.96
2011-Site-09,46.58212,-116.83175,848,2011,174,0,663.05,609.27,1027.46,837.3
2011-Site-09,46.58212,-116.83175,848,2011,179,0,666.75,695.06,1135.75,936.59
2011-Site-09,46.58212,-116.83175,848,2011,181,0,666.75,732.02,1181.71,978.95
2011-Site-09,46.58212,-116.83175,848,2011,186,0,666.75,838.39,1310.58,1098.82
2011-Site-09,46.58212,-116.83175,848,2011,188,0,666.75,890.98,1372.17,1156.81
2011-Site-09,46.58212,-116.83175,848,2011,193,0,673.12,991.44,1495.13,1270.77
2011-Site-09,46.58212,-116.83175,848,2011,195,0,674.59,1024.66,1537.35,1309.39
2011-Site-09,46.58212,-116.83175,848,2011,200,2,676.06,1138.15,1673.34,1436.38
2011-Site-09,46.58212,-116.83175,848,2011,202,0,678.5,1174.27,1718.46,1477.9
2011-Site-09,46.58212,-116.83175,848,2011,207,2,678.5,1289.5,1856.19,1606.63
2011-Site-09,46.58212,-116.83175,848,2011,209,2,678.5,1331.35,1907.04,1653.88
2011-Site-08,46.99121,-117.15832,768,2011,146,0,424.23,273.86,577.1,430.52
2011-Site-08,46.99121,-117.15832,768,2011,148,0,425.63,282.11,594.35,444.17
2011-Site-08,46.99121,-117.15832,768,2011,153,0,438.81,325.0,659.74,500.56
2011-Site-08,46.99121,-117.15832,768,2011,158,0,440.45,403.07,760.31,592.13
2011-Site-08,46.99121,-117.15832,768,2011,160,0,440.45,419.39,785.63,613.85
2011-Site-08,46.99121,-117.15832,768,2011,165,0,443.7,494.82,883.56,702.78
2011-Site-08,46.99121,-117.15832,768,2011,167,0,446.65,511.2,908.94,724.56
2011-Site-08,46.99121,-117.15832,768,2011,172,0,450.57,586.39,1006.63,813.25
2011-Site-08,46.99121,-117.15832,768,2011,174,0,450.57,627.3,1056.54,859.56
2011-Site-08,46.99121,-117.15832,768,2011,179,0,451.7,713.24,1164.98,959.0
2011-Site-08,46.99121,-117.15832,768,2011,181,0,451.7,750.74,1211.48,1001.9
2011-Site-08,46.99121,-117.15832,768,2011,186,0,451.7,854.42,1337.66,1119.08
2011-Site-08,46.99121,-117.15832,768,2011,188,0,451.7,908.41,1400.65,1178.47
2011-Site-08,46.99121,-117.15832,768,2011,193,0,461.11,1005.35,1520.09,1288.91
2011-Site-08,46.99121,-117.15832,768,2011,195,0,467.78,1038.25,1561.99,1327.21
2011-Site-08,46.99121,-117.15832,768,2011,200,1,467.78,1148.89,1695.13,1451.35
2011-Site-08,46.99121,-117.15832,768,2011,202,0,467.78,1183.55,1738.79,1491.41
2011-Site-08,46.99121,-117.15832,768,2011,207,0,467.78,1295.26,1873.0,1616.62
2011-Site-08,46.99121,-117.15832,768,2011,209,0,467.78,1335.28,1922.02,1662.04
2011-Site-07,46.52235,-116.81989,830,2011,146,1,480.7,263.28,565.55,420.5
2011-Site-07,46.52235,-116.81989,830,2011,148,0,482.78,272.22,583.49,434.84
2011-Site-07,46.52235,-116.81989,830,2011,153,1,504.97,312.32,646.09,488.44
2011-Site-07,46.52235,-116.81989,830,2011,158,1,509.74,391.76,748.03,581.38
2011-Site-07,46.52235,-116.81989,830,2011,160,0,509.74,409.68,774.95,604.7
2011-Site-07,46.52235,-116.81989,830,2011,165,0,513.47,488.47,876.24,696.99
2011-Site-07,46.52235,-116.81989,830,2011,167,0,516.13,506.51,903.28,720.43
2011-Site-07,46.52235,-116.81989,830,2011,172,0,520.0,584.78,1004.05,812.2
2011-Site-07,46.52235,-116.81989,830,2011,174,0,520.0,628.53,1056.8,861.35
2011-Site-07,46.52235,-116.81989,830,2011,179,0,520.0,715.34,1166.11,961.66
2011-Site-07,46.52235,-116.81989,830,2011,181,0,525.04,753.08,1212.85,1004.8
2011-Site-07,46.52235,-116.81989,830,2011,186,0,525.04,861.15,1343.42,1126.37
2011-Site-07,46.52235,-116.81989,830,2011,188,0,525.04,914.18,1405.45,1184.8
2011-Site-07,46.52235,-116.81989,830,2011,193,1,527.2,1016.13,1529.9,1300.25
2011-Site-07,46.52235,-116.81989,830,2011,195,0,528.45,1050.42,1573.19,1339.94
2011-Site-07,46.52235,-116.81989,830,2011,200,0,529.63,1165.84,1711.11,1468.86
2011-Site-07,46.52235,-116.81989,830,2011,202,0,531.52,1202.92,1757.19,1511.34
2011-Site-07,46.52235,-116.81989,830,2011,207,0,531.52,1320.12,1896.89,1642.04
2011-Site-07,46.52235,-116.81989,830,2011,209,0,531.52,1362.64,1948.41,1689.96
2011-Site-06,46.53953,-116.95077,813,2011,146,0,479.15,284.92,605.46,450.92
2011-Site-06,46.53953,-116.95077,813,2011,148,0,481.4,293.99,623.53,465.39
2011-Site-06,46.53953,-116.95077,813,2011,153,0,495.69,335.35,687.39,520.25
2011-Site-06,46.53953,-116.95077,813,2011,158,0,497.23,415.94,790.48,614.34
2011-Site-06,46.53953,-116.95077,813,2011,160,0,497.23,433.96,817.5,637.76
2011-Site-06,46.53953,-116.95077,813,2011,165,0,500.78,514.3,920.34,731.6
2011-Site-06,46.53953,-116.95077,813,2011,167,0,503.24,533.27,948.31,755.97
2011-Site-06,46.53953,-116.95077,813,2011,172,0,507.13,612.51,1050.05,848.71
2011-Site-06,46.53953,-116.95077,813,2011,174,0,507.13,656.4,1102.94,898.0
2011-Site-06,46.53953,-116.95077,813,2011,179,0,510.12,744.85,1213.89,999.95
2011-Site-06,46.53953,-116.95077,813,2011,181,0,510.12,783.0,1261.04,1043.5
2011-Site-06,46.53953,-116.95077,813,2011,186,0,510.12,891.6,1392.14,1165.6
2011-Site-06,46.53953,-116.95077,813,2011,188,0,510.12,945.38,1454.92,1224.78
2011-Site-06,46.53953,-116.95077,813,2011,193,0,516.55,1048.33,1580.37,1341.23
2011-Site-06,46.53953,-116.95077,813,2011,195,1,518.08,1082.63,1623.67,1380.93
2011-Site-06,46.53953,-116.95077,813,2011,200,0,518.94,1197.93,1761.47,1509.73
2011-Site-06,46.53953,-116.95077,813,2011,202,0,520.41,1235.23,1807.77,1552.43
2011-Site-06,46.53953,-116.95077,813,2011,207,0,520.41,1353.53,1948.57,1684.23
2011-Site-06,46.53953,-116.95077,813,2011,209,0,520.41,1396.29,2000.33,1732.39
2011-Site-05,46.57688,-117.15024,786,2011,146,0,474.13,303.98,644.58,480.66
2011-Site-05,46.57688,-117.15024,786,2011,148,0,476.7,313.01,662.61,495.09
2011-Site-05,46.57688,-117.15024,786,2011,153,0,492.34,355.61,727.71,551.19
2011-Site-05,46.57688,-117.15024,786,2011,158,0,493.65,437.28,831.88,646.36
2011-Site-05,46.57688,-117.15024,786,2011,160,0,493.65,454.93,858.53,669.41
2011-Site-05,46.57688,-117.15024,786,2011,165,0,497.36,535.71,961.81,763.69
2011-Site-05,46.57688,-117.15024,786,2011,167,0,500.1,555.31,990.41,788.69
2011-Site-05,46.57688,-117.15024,786,2011,172,0,504.06,635.41,1093.01,882.29
2011-Site-05,46.57688,-117.15024,786,2011,174,0,504.06,678.71,1145.31,930.99
2011-Site-05,46.57688,-117.15024,786,2011,179,0,505.65,768.26,1257.36,1034.04
2011-Site-05,46.57688,-117.15024,786,2011,181,0,505.65,806.56,1304.66,1077.74
2011-Site-05,46.57688,-117.15024,786,2011,186,1,505.65,914.88,1435.48,1199.56
2011-Site-05,46.57688,-117.15024,786,2011,188,3,505.65,969.19,1498.79,1259.27
2011-Site-05,46.57688,-117.15024,786,2011,193,2,512.25,1071.91,1624.01,1375.49
2011-Site-05,46.57688,-117.15024,786,2011,195,4,514.04,1106.44,1667.54,1415.42
2011-Site-05,46.57688,-117.15024,786,2011,200,2,514.7,1220.9,1804.5,1543.38
2011-Site-05,46.57688,-117.15024,786,2011,202,2,515.71,1258.13,1850.73,1586.01
2011-Site-05,46.57688,-117.15024,786,2011,207,4,515.71,1376.5,1991.6,1717.88
2011-Site-05,46.57688,-117.15024,786,2011,209,3,515.71,1419.2,2043.3,1765.98
2011-Site-04,46.63894,-117.14925,799,2011,146,0,454.93,293.25,625.01,464.46
2011-Site-04,46.63894,-117.14925,799,2011,148,0,456.53,301.73,642.49,478.34
2011-Site-04,46.63894,-117.14925,799,2011,153,1,474.77,343.75,707.01,533.86
2011-Site-04,46.63894,-117.14925,799,2011,158,0,476.17,424.1,809.86,627.71
2011-Site-04,46.63894,-117.14925,799,2011,160,0,476.17,441.09,835.85,650.1
2011-Site-04,46.63894,-117.14925,799,2011,165,0,479.43,520.56,937.82,743.07
2011-Site-04,46.63894,-117.14925,799,2011,167,0,482.6,539.27,965.53,767.18
2011-Site-04,46.63894,-117.14925,799,2011,172,0,486.08,617.91,1066.67,859.32
2011-Site-04,46.63894,-117.14925,799,2011,174,0,486.08,660.34,1118.1,907.15
2011-Site-04,46.63894,-117.14925,799,2011,179,1,487.68,748.74,1229.0,1009.05
2011-Site-04,46.63894,-117.14925,799,2011,181,0,487.68,786.51,1275.77,1052.22
2011-Site-04,46.63894,-117.14925,799,2011,186,0,487.68,892.86,1404.62,1172.07
2011-Site-04,46.63894,-117.14925,799,2011,188,0,487.68,946.58,1467.34,1231.19
2011-Site-04,46.63894,-117.14925,799,2011,193,3,493.63,1047.34,1590.6,1345.45
2011-Site-04,46.63894,-117.14925,799,2011,195,2,495.08,1080.95,1633.21,1384.46
2011-Site-04,46.63894,-117.14925,799,2011,200,0,495.88,1193.61,1768.37,1510.62
2011-Site-04,46.63894,-117.14925,799,2011,202,0,496.86,1230.0,1813.76,1552.41
2011-Site-04,46.63894,-117.14925,799,2011,207,0,496.86,1346.35,1952.61,1682.26
2011-Site-04,46.63894,-117.14925,799,2011,209,1,496.86,1388.2,2003.46,1729.51
2011-Site-03,47.09608,-117.16511,773,2011,146,0,394.36,259.86,547.56,408.04
2011-Site-03,47.09608,-117.16511,773,2011,148,0,396.35,267.91,564.61,421.49
2011-Site-03,47.09608,-117.16511,773,2011,153,0,409.6,310.33,629.53,477.41
2011-Site-03,47.09608,-117.16511,773,2011,158,0,410.99,387.46,729.16,568.04
2011-Site-03,47.09608,-117.16511,773,2011,160,1,410.99,403.55,754.25,589.53
2011-Site-03,47.09608,-117.16511,773,2011,165,0,413.84,477.08,850.28,676.56
2011-Site-03,47.09608,-117.16511,773,2011,167,0,417.13,492.78,874.98,697.66
2011-Site-03,47.09608,-117.16511,773,2011,172,0,421.77,566.57,971.27,784.95
2011-Site-03,47.09608,-117.16511,773,2011,174,1,421.77,607.02,1020.72,830.8
2011-Site-03,47.09608,-117.16511,773,2011,179,0,422.41,692.04,1128.24,929.32
2011-Site-03,47.09608,-117.16511,773,2011,181,0,422.41,729.29,1174.49,971.97
2011-Site-03,47.09608,-117.16511,773,2011,186,2,422.41,832.79,1300.49,1088.97
2011-Site-03,47.09608,-117.16511,773,2011,188,0,422.41,887.07,1363.77,1148.65
2011-Site-03,47.09608,-117.16511,773,2011,193,0,431.41,983.0,1482.2,1258.08
2011-Site-03,47.09608,-117.16511,773,2011,195,0,434.48,1015.62,1523.82,1296.1
2011-Site-03,47.09608,-117.16511,773,2011,200,0,434.48,1125.95,1656.65,1419.93
2011-Site-03,47.09608,-117.16511,773,2011,202,0,434.48,1160.11,1699.81,1459.49
2011-Site-03,47.09608,-117.16511,773,2011,207,1,434.48,1270.19,1832.39,1583.07
2011-Site-03,47.09608,-117.16511,773,2011,209,1,434.48,1310.08,1881.28,1628.36
2011-Site-02,46.74877,-117.42446,689,2011,146,2,347.9,340.58,705.69,536.44
2011-Site-02,46.74877,-117.42446,689,2011,148,0,347.9,350.68,724.79,551.94
2011-Site-02,46.74877,-117.42446,689,2011,153,0,367.59,399.04,795.65,613.8
2011-Site-02,46.74877,-117.42446,689,2011,158,1,368.73,483.53,902.64,711.79
2011-Site-02,46.74877,-117.42446,689,2011,160,5,368.73,501.33,929.44,734.99
2011-Site-02,46.74877,-117.42446,689,2011,165,3,371.6,582.72,1033.33,829.88
2011-Site-02,46.74877,-117.42446,689,2011,167,0,373.36,603.33,1062.94,855.89
2011-Site-02,46.74877,-117.42446,689,2011,172,6,376.24,686.7,1168.81,952.76
2011-Site-02,46.74877,-117.42446,689,2011,174,2,376.24,730.63,1221.74,1002.09
2011-Site-02,46.74877,-117.42446,689,2011,179,2,377.51,822.33,1335.94,1107.29
2011-Site-02,46.74877,-117.42446,689,2011,181,0,377.51,862.35,1384.96,1152.71
2011-Site-02,46.74877,-117.42446,689,2011,186,1,377.51,971.61,1516.72,1275.47
2011-Site-02,46.74877,-117.42446,689,2011,188,4,377.51,1027.22,1581.33,1336.48
2011-Site-02,46.74877,-117.42446,689,2011,193,0,384.94,1130.37,1706.98,1453.13
2011-Site-02,46.74877,-117.42446,689,2011,195,2,386.16,1167.15,1752.76,1495.31
2011-Site-02,46.74877,-117.42446,689,2011,200,0,386.16,1283.85,1891.96,1625.51
2011-Site-02,46.74877,-117.42446,689,2011,202,0,386.16,1321.83,1938.94,1668.89
2011-Site-02,46.74877,-117.42446,689,2011,207,0,386.16,1441.11,2080.72,1801.67
2011-Site-02,46.74877,-117.42446,689,2011,209,0,386.16,1484.11,2132.72,1850.07
2011-Site-01,46.80105,-117.3013,736,2011,146,0,424.26,312.47,655.33,492.46
2011-Site-01,46.80105,-117.3013,736,2011,148,0,428.8,321.58,673.44,506.97
2011-Site-01,46.80105,-117.3013,736,2011,153,0,445.27,367.41,741.77,566.3
2011-Site-01,46.80105,-117.3013,736,2011,158,0,446.53,449.11,845.97,661.5
2011-Site-01,46.80105,-117.3013,736,2011,160,0,446.53,466.2,872.06,683.99
2011-Site-01,46.80105,-117.3013,736,2011,165,0,449.29,545.79,974.15,777.08
2011-Site-01,46.80105,-117.3013,736,2011,167,0,452.44,564.67,1002.03,801.36
2011-Site-01,46.80105,-117.3013,736,2011,172,0,455.75,644.73,1104.59,894.92
2011-Site-01,46.80105,-117.3013,736,2011,174,0,455.75,687.21,1156.07,942.8
2011-Site-01,46.80105,-117.3013,736,2011,179,0,457.24,776.37,1267.73,1045.46
2011-Site-01,46.80105,-117.3013,736,2011,181,1,457.24,815.21,1315.57,1089.7
2011-Site-01,46.80105,-117.3013,736,2011,186,1,457.24,921.45,1444.31,1209.44
2011-Site-01,46.80105,-117.3013,736,2011,188,0,457.24,975.85,1507.71,1269.24
2011-Site-01,46.80105,-117.3013,736,2011,193,1,465.31,1076.21,1630.57,1383.1
2011-Site-01,46.80105,-117.3013,736,2011,195,0,470.01,1110.86,1674.22,1423.15
2011-Site-01,46.80105,-117.3013,736,2011,200,0,470.01,1224.39,1810.25,1550.18
2011-Site-01,46.80105,-117.3013,736,2011,202,0,470.01,1261.01,1855.87,1592.2
2011-Site-01,46.80105,-117.3013,736,2011,207,0,470.01,1377.2,1994.56,1721.89
2011-Site-01,46.80105,-117.3013,736,2011,209,0,470.01,1418.78,2045.14,1768.87
2010-Site-27,46.50382,-116.79685,754,2010,144,0,268.18,418.41,820.18,636.02
2010-Site-27,46.50382,-116.79685,754,2010,147,0,288.5,448.98,864.25,674.69
2010-Site-27,46.50382,-116.79685,754,2010,151,0,298.2,491.8,925.07,728.31
2010-Site-27,46.50382,-116.79685,754,2010,154,0,334.68,531.3,978.07,775.91
2010-Site-27,46.50382,-116.79685,754,2010,159,3,352.27,609.51,1078.78,867.62
2010-Site-27,46.50382,-116.79685,754,2010,161,0,367.72,636.06,1114.33,899.57
2010-Site-27,46.50382,-116.79685,754,2010,166,0,367.72,713.91,1214.68,990.92
2010-Site-27,46.50382,-116.79685,754,2010,168,0,374.57,727.05,1236.82,1009.46
2010-Site-27,46.50382,-116.79685,754,2010,173,4,400.16,806.54,1338.81,1102.45
2010-Site-27,46.50382,-116.79685,754,2010,175,11,400.16,857.07,1398.34,1158.38
2010-Site-27,46.50382,-116.79685,754,2010,179,0,400.16,952.01,1511.28,1264.12
2010-Site-27,46.50382,-116.79685,754,2010,182,3,403.82,1010.04,1582.81,1330.25
2010-Site-27,46.50382,-116.79685,754,2010,187,8,405.91,1091.42,1686.69,1425.13
2010-Site-27,46.50382,-116.79685,754,2010,189,3,405.91,1144.21,1748.48,1483.32
2010-Site-27,46.50382,-116.79685,754,2010,194,4,405.91,1278.34,1905.11,1630.95
2010-Site-27,46.50382,-116.79685,754,2010,196,12,405.91,1323.41,1959.18,1681.42
2010-Site-26,46.52467,-116.80801,806,2010,144,0,285.46,387.55,770.13,593.69
2010-Site-26,46.52467,-116.80801,806,2010,147,0,305.58,416.66,812.74,630.9
2010-Site-26,46.52467,-116.80801,806,2010,151,0,315.87,456.85,870.93,681.89
2010-Site-26,46.52467,-116.80801,806,2010,154,0,354.76,494.58,922.16,727.72
2010-Site-26,46.52467,-116.80801,806,2010,159,0,372.81,569.69,1019.77,816.33
2010-Site-26,46.52467,-116.80801,806,2010,161,0,388.33,595.09,1054.17,847.13
2010-Site-26,46.52467,-116.80801,806,2010,166,0,388.33,670.19,1151.77,935.73
2010-Site-26,46.52467,-116.80801,806,2010,168,0,396.55,682.07,1172.65,953.01
2010-Site-26,46.52467,-116.80801,806,2010,173,3,422.27,758.82,1271.9,1043.26
2010-Site-26,46.52467,-116.80801,806,2010,175,0,422.27,808.46,1330.54,1098.3
2010-Site-26,46.52467,-116.80801,806,2010,179,0,422.27,901.46,1441.54,1202.1
2010-Site-26,46.52467,-116.80801,806,2010,182,0,425.99,957.54,1511.12,1266.28
2010-Site-26,46.52467,-116.80801,806,2010,187,0,428.15,1035.81,1611.89,1358.05
2010-Site-26,46.52467,-116.80801,806,2010,189,0,428.15,1087.83,1672.91,1415.47
2010-Site-26,46.52467,-116.80801,806,2010,194,0,428.15,1218.98,1826.56,1560.12
2010-Site-26,46.52467,-116.80801,806,2010,196,0,428.15,1263.04,1879.62,1609.58
2010-Site-25,46.54504,-117.1673,858,2010,144,0,274.68,384.03,770.17,592.74
2010-Site-25,46.54504,-117.1673,858,2010,147,0,290.7,410.99,810.63,627.8
2010-Site-25,46.54504,-117.1673,858,2010,151,0,303.4,447.74,865.38,675.35
2010-Site-25,46.54504,-117.1673,858,2010,154,1,343.22,484.38,915.52,720.09
2010-Site-25,46.54504,-117.1673,858,2010,159,1,360.11,557.19,1010.83,806.4
2010-Site-25,46.54504,-117.1673,858,2010,161,0,376.0,581.97,1044.61,836.58
2010-Site-25,46.54504,-117.1673,858,2010,166,0,379.18,654.63,1139.77,922.74
2010-Site-25,46.54504,-117.1673,858,2010,168,1,389.6,665.64,1159.78,939.15
2010-Site-25,46.54504,-117.1673,858,2010,173,0,403.05,739.65,1256.29,1026.66
2010-Site-25,46.54504,-117.1673,858,2010,175,0,403.05,789.37,1315.01,1081.78
2010-Site-25,46.54504,-117.1673,858,2010,179,1,403.05,881.81,1425.45,1185.02
2010-Site-25,46.54504,-117.1673,858,2010,182,0,406.93,935.37,1492.51,1246.68
2010-Site-25,46.54504,-117.1673,858,2010,187,12,406.93,1012.17,1591.81,1336.98
2010-Site-25,46.54504,-117.1673,858,2010,189,3,406.93,1064.98,1653.62,1395.19
2010-Site-25,46.54504,-117.1673,858,2010,194,4,406.93,1195.64,1806.78,1539.35
2010-Site-25,46.54504,-117.1673,858,2010,196,3,406.93,1240.68,1860.82,1589.79
2010-Site-24,46.56027,-117.21279,846,2010,144,0,257.82,390.32,780.49,601.81
2010-Site-24,46.56027,-117.21279,846,2010,147,0,272.24,417.42,821.09,637.01
2010-Site-24,46.56027,-117.21279,846,2010,151,1,281.99,454.37,876.04,684.76
2010-Site-24,46.56027,-117.21279,846,2010,154,0,319.08,491.27,926.44,729.76
2010-Site-24,46.56027,-117.21279,846,2010,159,0,333.75,564.46,1022.13,816.45
2010-Site-24,46.56027,-117.21279,846,2010,161,0,348.59,589.5,1056.17,846.89
2010-Site-24,46.56027,-117.21279,846,2010,166,0,351.58,662.82,1151.99,933.71
2010-Site-24,46.56027,-117.21279,846,2010,168,0,360.33,674.2,1172.37,950.49
2010-Site-24,46.56027,-117.21279,846,2010,173,1,375.85,748.83,1269.5,1038.62
2010-Site-24,46.56027,-117.21279,846,2010,175,1,375.85,798.81,1328.48,1094.0
2010-Site-24,46.56027,-117.21279,846,2010,179,3,375.85,891.57,1439.24,1197.56
2010-Site-24,46.56027,-117.21279,846,2010,182,1,379.84,945.24,1506.41,1259.33
2010-Site-24,46.56027,-117.21279,846,2010,187,4,379.84,1022.52,1606.19,1350.11
2010-Site-24,46.56027,-117.21279,846,2010,189,3,379.84,1075.59,1668.26,1408.58
2010-Site-24,46.56027,-117.21279,846,2010,194,0,379.84,1206.72,1821.89,1553.21
2010-Site-24,46.56027,-117.21279,846,2010,196,2,379.84,1252.04,1876.21,1603.93
2010-Site-23,46.55083,-116.80835,850,2010,144,0,304.57,362.09,726.26,556.96
2010-Site-23,46.55083,-116.80835,850,2010,147,0,324.12,389.98,767.65,592.95
2010-Site-23,46.55083,-116.80835,850,2010,151,6,339.52,427.76,823.43,641.53
2010-Site-23,46.55083,-116.80835,850,2010,154,3,384.39,463.89,873.06,685.76
2010-Site-23,46.55083,-116.80835,850,2010,159,0,403.6,536.17,967.84,771.54
2010-Site-23,46.55083,-116.80835,850,2010,161,0,419.26,560.55,1001.22,801.32
2010-Site-23,46.55083,-116.80835,850,2010,166,0,419.26,633.24,1096.41,887.51
2010-Site-23,46.55083,-116.80835,850,2010,168,0,430.73,643.92,1116.09,903.59
2010-Site-23,46.55083,-116.80835,850,2010,173,0,451.62,718.25,1212.92,991.42
2010-Site-23,46.55083,-116.80835,850,2010,175,2,451.62,767.08,1270.75,1045.65
2010-Site-23,46.55083,-116.80835,850,2010,179,7,451.62,858.34,1380.01,1147.71
2010-Site-23,46.55083,-116.80835,850,2010,182,2,455.4,912.73,1447.9,1210.2
2010-Site-23,46.55083,-116.80835,850,2010,187,5,455.4,988.18,1545.85,1299.15
2010-Site-23,46.55083,-116.80835,850,2010,189,2,455.4,1039.49,1606.16,1355.86
2010-Site-23,46.55083,-116.80835,850,2010,194,2,455.4,1167.79,1756.96,1497.66
2010-Site-23,46.55083,-116.80835,850,2010,196,1,455.4,1210.86,1809.03,1546.13
2010-Site-22,46.59015,-117.22633,840,2010,144,0,258.92,389.85,779.09,600.84
2010-Site-22,46.59015,-117.22633,840,2010,147,0,272.02,416.91,819.65,636.0
2010-Site-22,46.59015,-117.22633,840,2010,151,3,281.22,453.83,874.57,683.72
2010-Site-22,46.59015,-117.22633,840,2010,154,1,318.99,490.71,924.95,728.7
2010-Site-22,46.59015,-117.22633,840,2010,159,1,333.13,563.68,1020.42,815.17
2010-Site-22,46.59015,-117.22633,840,2010,161,1,347.73,588.8,1054.54,845.69
2010-Site-22,46.59015,-117.22633,840,2010,166,0,350.43,662.11,1150.35,932.5
2010-Site-22,46.59015,-117.22633,840,2010,168,0,359.55,673.51,1170.75,949.3
2010-Site-22,46.59015,-117.22633,840,2010,173,4,375.25,748.3,1268.04,1037.59
2010-Site-22,46.59015,-117.22633,840,2010,175,4,375.25,798.22,1326.96,1092.91
2010-Site-22,46.59015,-117.22633,840,2010,179,5,375.25,890.75,1437.49,1196.24
2010-Site-22,46.59015,-117.22633,840,2010,182,6,379.56,944.14,1504.38,1257.73
2010-Site-22,46.59015,-117.22633,840,2010,187,16,379.56,1021.2,1603.94,1348.29
2010-Site-22,46.59015,-117.22633,840,2010,189,0,379.56,1074.17,1665.91,1406.66
2010-Site-22,46.59015,-117.22633,840,2010,194,0,379.56,1204.88,1819.12,1550.87
2010-Site-22,46.59015,-117.22633,840,2010,196,1,379.56,1250.04,1873.28,1601.43
2010-Site-21,46.57831,-117.15279,786,2010,144,0,251.0,422.36,831.44,645.35
2010-Site-21,46.57831,-117.15279,786,2010,147,0,267.31,451.07,873.65,682.16
2010-Site-21,46.57831,-117.15279,786,2010,151,0,279.39,490.68,931.26,732.57
2010-Site-21,46.57831,-117.15279,786,2010,154,0,316.01,529.44,983.52,779.43
2010-Site-21,46.57831,-117.15279,786,2010,159,3,331.33,605.48,1082.06,868.97
2010-Site-21,46.57831,-117.15279,786,2010,161,0,347.4,631.92,1117.5,900.81
2010-Site-21,46.57831,-117.15279,786,2010,166,0,349.54,707.56,1215.64,989.95
